danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name,lyrics
0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,audio_features,7txxAtOMwLLnQTpKeBL6bp,spotify:track:7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/tracks/7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/audio-analysis/7txxAtOMwLLnQTpKeBL6bp,204867,4,Metal,Mother,Danzig,"Paroles de la chanson Mother par Danzig
Mother, tell your children not to walk my way

Tell your children not to hear my words

What they mean, what they say

Mother

Mother, can you keep them in the dark for life?

Can you hide them from the waiting world?

Oh mother

Father, gonna take you daughter out tonight

Gonna show her my world

Oh father

Not about to see your light but if you wanna find hell with me

I can show you what it's like till you're bleeding

Not about to see your light and if you wanna find hell with me

I can show you what it's


Mother, tell your children to hold my hand

Tell your children not to understand

Oh mother

Father, do you wanna bang heads with me?

Do you wanna feel everything?

Oh father

Not about to see your light and if you wanna find hell with me

I can show you what it's like till you're bleeding

Not about to see your light and if you wanna find hell with me

I can show you what it's, yeah

Not about to see your light but if you wanna find hell with me

I can show you what it's like till you're bleeding

Not about to see your light and if you wanna find hell with me

I can show you what it's like, woah


Mother, yeah"
0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,2SgbR6ttzoNlCRGQOKjrop,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4,Metal,Cowboys from Hell,Pantera,"Paroles de la chanson Cowboys From Hell par Pantera
Ahh come on

Under the lights where we stand tall 
Nobody touches us at all 
Showdown, shootout, spread fear within, without 
We're gonna take what's ours to have 
Spread the word throughout the land 
They say the bad guys wear black 
We're tagged and can't turn back 

You see us comin' 
And you all together run for cover 
We're takin over this town 

Here we come reach for your gun 
And you better listen well my friend, you see 

It's been slow down below, 
Aimed at you we're the cowboys from hell 
Deed is done again, we've won 
Ain't talking no tall tales friend 
'Cause high noon, your doom 
Comin' for you we're the cowboys from hell 

Pillage the village, trash the scene 
But better not take it out on me 
'Cause a ghost town is found 
Where your city used to be 
So out of the darkness and into the light 
Sparks fly everywhere in sight 
From my double barrel, 12 gauge, 
Can't lock me in your cage 

You see us comin' 
And you all together run for cover 

We're takin over this town 

Here we come reach for your gun 
And you better listen well my friend, you see 
It's been slow down below, 
Aimed at you we're the cowboys from hell 
Deed is done again, we've won 
Ain't talking no tall tales friend 
'Cause high noon, your doom 
Comin' for you we're the cowboys from hell

Revolution, IDK the rest

Here we come reach for your gun 
And you better listen well my friend, you see 
It's been slow down below, 
Aimed at you we're the cowboys from hell 
Deed is done again, we've won 

Ain't talking no tall tales friend 
'Cause high noon, your doom 
Comin' for you we're the cowboys from hell 
ahhh step aside for the cowboys from hell"
0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,audio_features,61mWefnWQOLf90gepjOCb3,spotify:track:61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/tracks/61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/audio-analysis/61mWefnWQOLf90gepjOCb3,252613,4,Metal,Duality,Slipknot,"Paroles de la chanson Duality par Slipknot
I push my fingers into my eyes
Its the only thing
That slowly stops the ache
But its made of all
The things I have to take
Jesus it never ends
It works it's way inside
If the pain goes on...

I have screamed until my veins collapsed
I've waited as my times elapsed 
Now all I do is live with so much fate 
I wished for this 
I bitched at that 
I've left behind this little fact 
You cannot kill what you did not create 

I've gotta say what I've gotta say and then I swear I'll go away 
But I cant promise you'll enjoy the noise 
I guess I'll save the best for last 
My future seems like one big past 
You are left with me cuz you left me no choice 

I push my fingers into my eyes
It's the only thing 
That slowly stops the ache 
If the pain goes on 
I'm not gonna make it! 

Put me back together 
Or separate the skin from bone 
Leave me all the pieces 
Then you can leave me alone 
Tell me the reality is better than the dream 

But I've found out the hard way 
Nothing is what it seems 

I push my fingers into my eyes
It's the only thing 
That slowly stops the ache 
But it's made of all 
The things I have to take 
Jesus it never ends 
It works it's way inside 
If the pain goes on 
I'm not gonna make it! 

All I've got 
All I've got Is Insane 
All I've got 
All I've got Is Insane 
All I've got! 

All I've got Is Insane! 
All I've got! 
All I've got Is Insane! 
All I've got! 
All I've got Is Insane! 
All I've got! 
All I've got Is Insane!

I push my fingers into my eyes
It's the only thing 
That slowly stops the ache 
But it's made of all 
The things I have to take 
Jesus it never ends 
It works it's way inside 
If the pain goes on 
I'm not gonna make it


All I've got Is Insane! 
All I've got! 
All I've got Is Insane! 
All I've got! 
All I've got Is Insane! 
All I've got! 
All I've got Is Insane!"
0.624,0.934,4,-3.229,1,0.0436,0.00232,2.67E-05,0.106,0.411,96.038,audio_features,7iD5t0YgWvIIrvZtw6IIxQ,spotify:track:7iD5t0YgWvIIrvZtw6IIxQ,https://api.spotify.com/v1/tracks/7iD5t0YgWvIIrvZtw6IIxQ,https://api.spotify.com/v1/audio-analysis/7iD5t0YgWvIIrvZtw6IIxQ,295881,4,Metal,Hellraiser - 30th Anniversary Edition,Ozzy Osbourne,"[Verse 1: Ozzy Osbourne & Lemmy Kilmister]
I'm living on an endless road
Around the world for rock and roll
Sometimes it feels so tough
But I still ain't had enough
I keep saying that it's getting too much
But I know I'm a liar

[Pre-Chorus 1: Ozzy Osbourne]
Feeling all right in the noise and the light
But that's what lights my fire

[Chorus: Ozzy Osbourne & Lemmy Kilmister]
Hellraiser, in the thunder and heat
Hellraiser, rock you back in your seat
Hellraiser, and I'll make it come true
Hellraiser, I'll put a spell on you

[Verse 2: Lemmy Kilmister & Ozzy Osbourne]
Walking out on another stage
Another town, another place
Sometimes I don't feel right
Nerves wound up too damn tight
People keep telling me it's bad for my health
But kicking back don't make it

[Pre-Chorus 2: Ozzy Osbourne]
Out of control, I play the ultimate role
But that's what lights my fire

[Chorus: Ozzy Osbourne & Lemmy Kilmister]
Hellraiser, in the thunder and heat
Hellraiser, rock you back in your seat
Hellraiser, and I'll make it come true
Hellraiser, I'll put a spell on you

[Bridge: Ozzy Osbourne]
Hellraiser, yeah
Hellraiser

[Guitar Solo]

[Verse 3: Ozzy Osbourne & Lemmy Kilmister]
I'm living on an endless road
Around the world for rock and roll
Sometimes it feels so tough
But I still ain't had enough

[Pre-Chorus 3: Ozzy Osbourne]
Feeling all right in the noise and the light
But that's what lights my fire

[Chorus: Ozzy Osbourne & Lemmy Kilmister]
Hellraiser, in the thunder and heat
Hellraiser, rock you back in your seat
Hellraiser, and I'll make it come true
Hellraiser, I'll put a spell on you"
0.362,0.961,2,-5.664,1,0.0857,0.024,9.35E-06,0.159,0.491,164.019,audio_features,2RaA6kIcvomt77qlIgGhCT,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4,Metal,Breaking the Law,Judas Priest,"Paroles de la chanson Breaking The Law par Judas Priest
There I was completely wasting, out of work and down
all inside it's so frustrating as I drift from town to town
feel as though nobody cares if I live or die
so I might as well begin to put some action in my life

Breaking the law, breaking the law
Breaking the law, breaking the law
Breaking the law, breaking the law
Breaking the law, breaking the law

So much for the golden future, I can't even start
I've had every promise broken, there's anger in my heart

you don't know what it's like, you don't have a clue
if you did you'd find yourselves doing the same thing too

Breaking the law, breaking the law
Breaking the law, breaking the law
Breaking the law, breaking the law
Breaking the law, breaking the law

You don't know what it's like

Breaking the law, breaking the law
Breaking the law, breaking the law
Breaking the law, breaking the law
Breaking the law, breaking the law

Breaking the law"
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,audio_features,5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1,331267,4,Metal,Enter Sandman,Metallica,"Paroles de la chanson Enter Sandman par Metallica
Say your prayers, little one, don't forget, my son
To include everyone
I tuck you in, warm within, keep you free from sin
'Til the Sandman, he comes

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land

Something's wrong, shut the light, heavy thoughts tonight

And they aren't of Snow White
Dreams of war, dreams of liars, dreams of dragons' fire
And of things that will bite, yeah

Sleep with one eye open
Gripping your pillow tight

Exit light
Enter night
Take my hand
We're off to never-never land
Yeah-hah

Now, I lay me down to sleep (Now, I lay me down to sleep)
Pray the Lord my soul to keep (Pray the Lord my soul to keep)

If I die before I wake (If I die before I wake)
Pray the Lord my soul to take (Pray the Lord my soul to take)
Hush, little baby, don't say a word
And never mind that noise you heard
It's just the beast under your bed
In your closet, in your head

Exit light
Enter night
Grain of sand

Exit light
Enter night
Take my hand
We're off to never-never land (yeah, haha haha)

Oh! Yeah-yeah, yo

We're off to never-never land
Take my hand
We're off to never-never land
Take my hand
We're off to never-never land
We're off to never-never land
We're off to never-never land
We're off to never-never land"
0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,audio_features,5anCkDvJ17aznvK5TED5uo,spotify:track:5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/tracks/5anCkDvJ17aznvK5TED5uo,https://api.spotify.com/v1/audio-analysis/5anCkDvJ17aznvK5TED5uo,305907,4,Metal,Hail to the King,Avenged Sevenfold,"Watch your tongue or have it cut from your head

Save your life by keeping whispers unsaid

Children roam the streets, now orphans of war

Bodies hanging in the streets to adore



Royal flames will carve a path in chaos,

Bringing daylight to the night

Death is riding into town with armor,

They've come to take all your rights



Hail to the king, hail to the one

Kneel to the crown, stand in the sun

Hail to the king



Hail!

Hail!


Hail!

The King...



Blood is spilt while holding keys to the throne

Born again, but it's too late to atone

No mercy from the edge of the blade

Dare escape and learn the price to be paid



Let the water flow with shades of red now

Arrows black out all the light (light)

Death is riding into town with armor,

They've come to grant you your rights



Hail to the king, hail to the one

Kneel to the crown, stand in the sun

Hail to the king



Hail!


Hail!

Hail!

The King...



[Solo]



There's a taste of fear (hail, hail, hail)

When the henchmen call (hail, hail, hail)

Iron fist to tame the land (hail, hail, hail)

Iron fist to claim it all



Hail to the king, hail to the one

Kneel to the crown, stand in the sun



Hail to the king, hail to the one

Kneel to the crown, stand in the sun

Hail to the king!




Hail!

Hail!

Hail!"
0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,audio_features,2JS1iE5A5RHvUPH5Zl9jlF,spotify:track:2JS1iE5A5RHvUPH5Zl9jlF,https://api.spotify.com/v1/tracks/2JS1iE5A5RHvUPH5Zl9jlF,https://api.spotify.com/v1/audio-analysis/2JS1iE5A5RHvUPH5Zl9jlF,233960,4,Metal,Run to the Hills - 1998 Remastered Version,Iron Maiden,"White man came across the sea
He brought us pain and misery
He killed our tribes, he killed our creed
He took our game for his own need
We fought him hard, we fought him well
Out on the plains we gave him hell
But many came, too much for Cree
Oh, will we ever be set free?
Riding through dust clouds and barren wastes
Galloping hard on the plains
Chasing the redskins back to their holes
Fighting them at their own game
Murder for freedom the stab in the back
Women and children are cowards, attack
Run to the hills
Run for your lives
Run to the hills
Run for your lives
Soldier blue in the barren wastes
Hunting and killing's a game
Raping the women and wasting the men
The only good Indians are tame
Selling them whiskey and taking their gold
Enslaving the young and destroying the old
Run to the hills
Run for your lives
Run to the hills
Run for your lives
Yeah
Ah, ah, ah, ah
Run to the hills
Run for your lives
Run to the hills
Run for your lives
Run to the hills
Run for your lives
Run to the hills
Run for your lives"
0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,audio_features,2b9lp5A6CqSzwOrBfAFhof,spotify:track:2b9lp5A6CqSzwOrBfAFhof,https://api.spotify.com/v1/tracks/2b9lp5A6CqSzwOrBfAFhof,https://api.spotify.com/v1/audio-analysis/2b9lp5A6CqSzwOrBfAFhof,296200,4,Metal,Crazy Train,Ozzy Osbourne,"Paroles de la chanson Crazy Train par Ozzy Osbourne
Crazy, but that's how it goes
Millions of people living as foes
Maybe, it's not too late
To learn how to love
And forget how to hate

Mental wounds not healing
Life's a bitter shame 
I'm going off the rails on a crazy train
I'm going off the rails on a crazy train

I've listened to preachers
I've listened to fools
I've watched all the dropouts
Who make their own rules
One person conditioned to rule and control

The media sells it and you live the role

Mental wounds still screaming
Driving me insane
I?m going off the rails on a crazy train
I'm going off the rails on a crazy train

I know that things are going wrong for me
You gotta listen to my words
Yeah yeah



End of the Cold War, that's what we've become
Inheireted troubles, I'm mentally numb!
Crazy, well what do I care?
I'm living with something that just isn't fair!


Mental wounds not healing
Who and what?s to blame
I?m going off the rails on a crazy train
I'm going off the rails on a crazy train"
0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,audio_features,5LyRtsQLhcXmy50VXhQXXS,spotify:track:5LyRtsQLhcXmy50VXhQXXS,https://api.spotify.com/v1/tracks/5LyRtsQLhcXmy50VXhQXXS,https://api.spotify.com/v1/audio-analysis/5LyRtsQLhcXmy50VXhQXXS,392600,4,Metal,Holy Wars...The Punishment Due - 2004 Remix,Megadeth,"Brother will kill brother, spilling blood across the land
Killing for religion, something I don't understand
Fools like me who cross the sea and come to foreign lands
Ask the sheep for their beliefs, ""Do you kill on God's command?""
A country that's divided, surely will not stand
My past erased, no more disgrace, no foolish naïve stand
The end is near, it's crystal clear, part of the master plan
Don't look now to Israel, it might be your homeland
Holy wars
Upon my podium as the ""know-it-all"" scholar
Down in my seat of judgement, gavel's bang, uphold the law
Up on my soapbox, a leader out to change the world
Down in my pulpit as the ""holier-than-thou-could-be-messenger"" of God
Wage the war on organized crime
Sneak attacks, rappel down the rocks behind the lines
Some people risk to employ me, some people live to destroy me
Either way they die, they die
They killed my wife and my baby, with hopes to enslave me
First mistake, last mistake
Paid by the alliance to slay all the giants
Next mistake, no more mistakes
Fill the cracks in with judicial granite
Because I don't say it, don't mean I ain't thinking it
Next thing you know, they'll take my thoughts away
I know what I said, now I must scream of the overdose
And the lack of mercy killings
Mercy killings, mercy killings, killings, killings, killings
Next thing you know, they'll take my thoughts away"
0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,audio_features,3cwDSDzTiWr5H5xMQhQ6Mx,spotify:track:3cwDSDzTiWr5H5xMQhQ6Mx,https://api.spotify.com/v1/tracks/3cwDSDzTiWr5H5xMQhQ6Mx,https://api.spotify.com/v1/audio-analysis/3cwDSDzTiWr5H5xMQhQ6Mx,234227,4,Metal,Du hast,Rammstein,"Paroles de la chanson Du Hast par Rammstein
Du, du hast, du hast mich
Du, du hast, du hast mich
Du, du hast, du hast mich
Du, du hast, du hast mich

Du, du hast, du hast mich, du hast mich
Du hast mich gefragt, du hast mich gefragt
Du hast mich gefragt und ich hab' nichts gesagt

Willst du bis der Tod euch scheidet
Treu ihr sein fÃ¼r alle Tage?
(Ja) Nein
(Ja) Nein
Willst du bis der Tod euch scheidet
Treu ihr sein fÃ¼r alle Tage?
(Ja) Nein

(Ja) Nein

Du, du hast, du hast mich
Du, du hast, du hast mich

Du, du hast, du hast mich, du hast mich
Du hast mich gefragt, du hast mich gefragt
Du hast mich gefragt und ich hab' nichts gesagt

Willst du bis der Tod euch scheidet
Treu ihr sein fÃ¼r alle Tage?
(Ja) Nein
(Ja) Nein
Willst du bis zum Tod der Scheide
Sie lieben auch in schlechten Tagen?
(Ja) Nein
(Ja) Nein
Willst du bis der Tod euch scheidet

Treu ihr sein
(Ja) Nein
(Ja) Nein"
0.353,0.898,2,-5.877,1,0.052,2.23E-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4,Metal,Freak On a Leash,Korn,"Paroles de la chanson Freak On A Leash par Korn
Something Takes A Part Of Me 

Something Lost And Never Seen

Everytime I Start To Believe

Something's Raped And Taken From Me From Me 

Life's Got To Always Be Messing With Me

Can't They Chill And Let Me Be Free?

Can't I Take Away All This Pain

I Try To Every Night All In Vain In Vain 

Sometimes I Cannot Take This Place

Sometimes It's My Life I Can't Take

Sometimes I Cannot Feel My Face

You've Never Seen His Fall From Grace



Something Takes A Part Of Me

You And I Were Meant To Be

I Cheat But For Me To Lie


Something Takes A Part Of Me 

Feeling Like A Freak On A Leash

Feeling Like I Have No Release

How Many Times Have I Felt Diseased?

Nothing In My Life Is Free



Chorus 

Boom Na Da Mmm From The Evil 

Da Boom Na Da Mmm From The Evil 

Go! 

Sofight! Something On The 

Fightsome Things They Fight 

Sosomething On The 

Fightsome Things They Fight 

Fightsomething Of The 

Nosome Things They Fight 

Fightsomething Of The 

Fightsome Things They Fight 


Fightsomething On The 

Fightsome Things They Fight 

Chorus 

Figure Out 

Part Of Me"
0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,audio_features,6ursmCnbc9oDRGa2yHKkoZ,spotify:track:6ursmCnbc9oDRGa2yHKkoZ,https://api.spotify.com/v1/tracks/6ursmCnbc9oDRGa2yHKkoZ,https://api.spotify.com/v1/audio-analysis/6ursmCnbc9oDRGa2yHKkoZ,212253,4,Metal,Roots Bloody Roots,Sepultura,"Paroles de la chanson Roots Bloody Roots par Sepultura
Roots Bloody Roots
Roots Bloody Roots
Roots Bloody Roots
Roots Bloody Roooaaaaaahh 

I
Believe In Our Fate
We Don't Need To Fake
It's All We Wanna Be
Watch Me Freeeaaak !! 

I Say
We're Growing Every Day
Getting Stronger In Every Way
I'll Take You To A Place
Where We Shall Find Our 


Roots Bloody Roots
Roots Bloody Roots
Roots Bloody Roots
Roots Bloody Roots 

Rain
Bring Me The Strength
To Get To Another Day
And All I Want To See
Set Us Free 

Why
Can't You See
Can't You Feel
This Is Real
Ahhh 


I Pray
We Don't Need To Change
Our Ways To Be Saved
That All We Wanna Be
Watch Us Freak"
0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,audio_features,0L7zm6afBEtrNKo6C6Gj08,spotify:track:0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/tracks/0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/audio-analysis/0L7zm6afBEtrNKo6C6Gj08,365827,4,Metal,Painkiller,Judas Priest,"Paroles de la chanson Painkiller par Judas Priest
Faster than a bullet
Terrifying scream
Enraged and full of anger
He's half man and half machine

Rides the Metal Monster
Breathing smoke and fire
Closing in with vengeance soaring high

He is the Painkiller
This is the Painkiller

Planets devastated
Mankind's on its knees
A saviour comes from out the skies
In answer to their pleas


Through boiling clouds of thunder
Blasting bolts of steel
Evils going under deadly wheels

He is the Painkiller
This is the Painkiller

Faster than a lazer bullet
Louder than an atom bomb
Chromium plated boiling metal
Brighter than a thousand suns

Flying high on rapture
Stronger free and brave
Nevermore encaptured
They've been brought back from the grave


With mankind resurrected
Forever to survive
Returns from Armageddon to the skies

He is the Painkiller
This is the Painkiller
Wings of steel Painkiller
Deadly wheels Painkiller"
0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,audio_features,54yLLvpezvPO1lA3GspiZj,spotify:track:54yLLvpezvPO1lA3GspiZj,https://api.spotify.com/v1/tracks/54yLLvpezvPO1lA3GspiZj,https://api.spotify.com/v1/audio-analysis/54yLLvpezvPO1lA3GspiZj,340640,4,Metal,Holy Diver,Dio,"Hmm hmm
Yeah, yeah
Holy diver
You've been down too long in the midnight sea
Oh what's becomin' of me
Ride the tiger
You can see his stripes but you know he's clean
Oh don't you see what I mean
Gotta get away, holy diver, yeah
Got shiny diamonds
Like the eyes of a cat in the black and blue
Something is coming for you, look out
Race for the morning
You can hide in the sun till you see the light
Oh we will pray it's all right
Gotta get away, get away
Between the velvet lies
There's a truth that's hard as steel, yeah
The vision never dies
Life's a never ending wheel
Say, holy diver
You're the star of the masquerade
No need to look so afraid
Jump, jump, jump on the tiger
You can feel his heart but you know he's mean
Some light can never be seen, yeah
Holy diver
You've been down too long in the midnight sea
Oh what's becomin' of me
No, no, ride the tiger
You can see his stripes but you know he's clean
Oh don't you see what I mean
Gotta get away, get away
Gotta get away, get away, yeah
Holy diver
Soul survivor
You're the one who's clean
Holy diver
Holy diver
There a cat in the blue comin' after you
Holy diver
Holy diver
Yeah, all right
Get away, get away, get away
Holy diver
Holy diver
Holy diver"
0.591,0.963,0,-6.489,0,0.0531,8.74E-05,0.000107,0.0781,0.609,125.03,audio_features,6Nm8h73ycDG2saCnZV8poF,spotify:track:6Nm8h73ycDG2saCnZV8poF,https://api.spotify.com/v1/tracks/6Nm8h73ycDG2saCnZV8poF,https://api.spotify.com/v1/audio-analysis/6Nm8h73ycDG2saCnZV8poF,222827,4,Metal,Dragula,Rob Zombie,"Paroles de la chanson Dragula par Rob Zombie
Superstition, fear, and jealousy

Dead I am the one, exterminatin' son
Slippin' through the trees, stranglin' the breeze
Dead I am the sky, watchin' angels cry
While they slowly turn, conquering the worm

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Dead I am the pool, spreading from the fool
Weak and want you need, nowhere as you bleed

Dead I am the rat, feast upon the cat
Tender is the fur, dying as you purr

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dead I am the life, dig into the skin
Knuckle, crack the bone, 21 to win
Dead I am the dog, hound of hell, you cry
Devil on your back, I can never die


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula

Do it baby, do it baby
Do it baby, do it baby
Burn like an animal

Dig through the ditches
And burn through the witches
I slam in the back of my Dragula
Dig through the ditches
And burn through the witches
I slam in the back of my Dragula


Dig through the ditches
And burn through the witches
I slam in the back of my Dragula"
0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,audio_features,3nlGByvetDcS1uomAoiBmy,spotify:track:3nlGByvetDcS1uomAoiBmy,https://api.spotify.com/v1/tracks/3nlGByvetDcS1uomAoiBmy,https://api.spotify.com/v1/audio-analysis/3nlGByvetDcS1uomAoiBmy,290587,4,Metal,The Number of the Beast - 2015 Remaster,Iron Maiden,"Woe to you, oh earth and sea
For the Devil sends the beast with wrath
Because he knows the time is short
Let him who hath understanding reckon the number of the beast
For it is a human number
Its number is six hundred and sixty-six
I left alone, my mind was blank
I needed time to think
To get the memories from my mind
What did I see? Can I believe?
That what I saw that night was real and not just fantasy?
Just what I saw in my old dreams
Were they reflections of my warped mind staring back at me?
'Cause in my dreams it's always there
The evil face that twists my mind and brings me to despair
Night was black, was no use holding back
'Cause I just had to see, was someone watching me?
In the mist, dark figures move and twist
Was all this for real or just some kind of Hell?
Six six six, the number of the beast
Hell and fire was spawned to be released
Torches blazed and sacred chants were praised
As they start to cry, hands held to the sky
In the night, the fires are burning bright
The ritual has begun, Satan's work is done
Six six six, the number of the beast
Sacrifice is going on tonight
This can't go on, I must inform the law
Can this still be real, or just some crazy dream?
But I feel drawn towards the chanting hordes
Seem to mesmerize, can't avoid their eyes
Six six six, the number of the beast
Six six six, the one for you and me
I'm coming back, I will return
And I'll possess your body and I'll make you burn
I have the fire, I have the force
I have the power to make my evil take its course"
0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,audio_features,5CPXR6lDTvngxtmMZxnWmC,spotify:track:5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/tracks/5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/audio-analysis/5CPXR6lDTvngxtmMZxnWmC,493933,4,Metal,Pull Me Under,Dream Theater,"Paroles de la chanson Pull Me Under par Dream Theater
Lost in the sky
Clouds roll by and I roll with them
Arrows fly
Seas increase and then fall again

This world is spinning around me
This world is spinning without me and
Every day sends future to past
Every breath leaves me one less to my last

Watch the sparrow falling
Gives new meaning to it all
If not today nor yet tomorrow
Then some other day
I'll take seven lives for one
And then my only father's son

As sure as I did ever love him
I am not afraid


This world is spinning around me
The whole world keeps spinning around me
And all life is future to past
Every breath leaves me one less to my last


Pull me under, pull me under
Pull me under, I'm not afraid
All that I feel is honor and spite
All I can do is to set it right


Dust fills my eyes
Clouds roll by and I roll with them

Centuries cry
Orders fly and I fall again
[Pre-Chorus 3]
This world is spinning inside me
The whole world is spinning inside of me
Every day sends future to past
Every step brings me closer to my last


Pull me under, pull me under
Pull me under, I'm not afraid
Living my life too much in the sun
Only until your will is done


Pull me under, pull me under
Pull me under, I'm not afraid
All that I feel is honor and spite

All I can do is to set it right


Pull me under, pull me under
Pull me under, I'm not afraid
Living my life too much in the sun
Only until your will is done


Oh that this too
Too solid flesh
Would melt"
0.479,0.9,2,-6.646,0,0.0425,0.000558,0.00105,0.326,0.554,90.996,audio_features,282RZOdU2idTClxJ7XIltH,spotify:track:282RZOdU2idTClxJ7XIltH,https://api.spotify.com/v1/tracks/282RZOdU2idTClxJ7XIltH,https://api.spotify.com/v1/audio-analysis/282RZOdU2idTClxJ7XIltH,278640,4,Metal,I Want Out,Helloween,"Paroles de la chanson I Want Out par Helloween
From all lives beginning on
We are pushed in little forms
No one asks us how we like to be
In school they teach us what to think
But everyone says different things
But they're all convinced that
They're the ones to see

So they keep talking and they never stop
And at certains point you give it up
So the only thing that's left to think is this

I want out... to live my life alone
I want out... leave me be
I want out... to do things on my own
I want out... to live my life and to be free


People tell me A and B
They tell me how I have to see
Things that I have seen already clear
So they push me then from side to side
They're pushing me from black to white
They're pushing'til there's nothing more to hear

But don't push me to the maximum
Shut your mouth and take it home
'cause I decide the way things gonna be

I want out... to live my life alone
I want out... leave me be
I want out... to do things on my own
I want out... to live my life and to be free

There's a million ways to see the things in life

A million ways to be the fool
In the end of it, none of us is right
Sometimes we need to be alone

I want out... to live my life alone
I want out... leave me be
I want out... to do things on my own
I want out... to live my life and to be free"
